ts,weg,richting,km,strook,beeld
2026-09-15T01:49+02:00,A4,R,37.9,2,speedlimit
2026-09-15T01:49+02:00,A16,R,7.9,1,lane_closed_ahead
2026-09-15T01:49+02:00,A13,L,17.1,4,speedlimit
2026-09-15T01:49+02:00,A4,L,42.775,4,speedlimit
2026-09-15T01:49+02:00,A13,R,16.655,2,speedlimit
2026-09-15T01:49+02:00,A15,L,56.8,3,lane_closed
2026-09-15T01:49+02:00,A16,L,12.49,1,lane_closed
2026-09-15T01:49+02:00,A13,L,15.55,5,lane_closed
2026-09-15T01:49+02:00,A16,R,11.13,1,lane_closed
2026-09-15T01:49+02:00,A16,R,13.33,2,speedlimit
2026-09-15T01:49+02:00,A16,d,15.73,1,lane_closed
2026-09-15T01:49+02:00,A16,L,17.299,3,speedlimit
2026-09-15T01:49+02:00,A15,n,58.0,2,lane_closed
2026-09-15T01:49+02:00,A20,L,32.8,3,speedlimit
2026-09-15T01:49+02:00,A4,R,38.49,1,lane_closed
2026-09-15T01:49+02:00,A16,L,17.299,4,speedlimit
2026-09-15T01:49+02:00,A15,n,58.0,3,speedlimit
2026-09-15T01:49+02:00,A15,R,82.4,3,speedlimit
2026-09-15T01:49+02:00,A20,R,30.196,1,speedlimit
2026-09-15T01:49+02:00,A16,L,9.75,4,lane_closed
2026-09-15T01:49+02:00,A20,L,29.826,4,speedlimit
2026-09-15T01:49+02:00,A16,L,13.61,1,lane_closed
2026-09-15T01:49+02:00,A15,R,83.1,2,speedlimit
2026-09-15T01:49+02:00,A16,R,14.768,1,lane_closed
2026-09-15T01:49+02:00,A20,s,29.6,1,speedlimit
2026-09-15T01:49+02:00,A20,L,28.57,2,speedlimit
2026-09-15T01:49+02:00,A4,L,40.7,3,speedlimit
2026-09-15T01:49+02:00,A20,R,30.6,2,speedlimit
2026-09-15T01:49+02:00,A20,L,37.3,2,speedlimit
2026-09-15T01:49+02:00,A4,m,37.11,1,speedlimit
2026-09-15T01:49+02:00,A15,L,65.25,3,speedlimit
2026-09-15T01:49+02:00,A13,L,17.1,2,speedlimit
2026-09-15T01:49+02:00,A16,R,13.33,1,lane_closed
2026-09-15T01:49+02:00,A16,L,18.2,3,speedlimit
2026-09-15T01:49+02:00,A20,L,36.94,5,lane_closed_ahead
2026-09-15T01:49+02:00,A16,R,11.7,3,speedlimit
2026-09-15T01:49+02:00,A20,L,28.57,3,speedlimit
2026-09-15T01:49+02:00,A15,L,64.67,3,speedlimit
2026-09-15T01:49+02:00,A20,R,26.4,4,speedlimit
2026-09-15T01:49+02:00,A20,R,30.196,2,speedlimit
2026-09-15T01:49+02:00,A13,R,17.8,3,speedlimit
2026-09-15T01:49+02:00,A15,L,57.78,2,speedlimit
2026-09-15T01:49+02:00,A16,R,32.22,1,speedlimit
2026-09-15T01:49+02:00,A4,L,43.18,3,speedlimit
2026-09-15T01:49+02:00,A15,n,95.855,2,speedlimit
2026-09-15T02:49+02:00,A15,n,58.0,1,lane_closed
2026-09-15T02:49+02:00,A13,L,16.7,1,speedlimit
2026-09-15T02:49+02:00,A15,y,47.092,2,speedlimit
2026-09-15T02:49+02:00,A16,L,9.75,3,lane_closed
2026-09-15T02:49+02:00,A16,R,13.89,2,speedlimit
2026-09-15T02:49+02:00,A16,R,11.7,2,speedlimit
2026-09-15T02:49+02:00,A16,R,42.24,2,speedlimit
2026-09-15T02:49+02:00,A20,L,30.196,2,speedlimit
2026-09-15T02:49+02:00,A16,R,10.5,4,speedlimit
2026-09-15T02:49+02:00,A16,R,32.22,3,speedlimit
2026-09-15T02:49+02:00,A13,R,16.655,1,speedlimit
2026-09-15T02:49+02:00,A16,L,17.748,1,lane_closed_ahead
2026-09-15T02:49+02:00,A16,R,12.35,1,lane_closed
2026-09-15T02:49+02:00,A13,R,17.1,2,speedlimit
2026-09-15T02:49+02:00,A15,y,56.085,3,speedlimit
2026-09-15T02:49+02:00,A16,L,16.935,5,speedlimit
2026-09-15T02:49+02:00,A16,L,13.47,2,lane_closed
2026-09-15T02:49+02:00,A16,R,7.15,3,speedlimit
2026-09-15T02:49+02:00,A16,R,42.24,3,speedlimit
2026-09-15T02:49+02:00,A15,L,59.95,2,speedlimit
2026-09-15T02:49+02:00,A13,R,18.5,1,speedlimit
2026-09-15T02:49+02:00,A16,R,9.95,1,lane_closed
2026-09-15T02:49+02:00,A16,R,12.35,2,speedlimit
2026-09-15T02:49+02:00,A15,L,56.085,3,lane_closed
2026-09-15T02:49+02:00,A29,u,10.13,1,speedlimit
2026-09-15T02:49+02:00,A20,L,29.5,2,speedlimit
2026-09-15T02:49+02:00,A16,R,15.73,2,speedlimit
2026-09-15T02:49+02:00,A16,R,11.866,1,lane_closed
2026-09-15T02:49+02:00,A29,u,9.49,1,lane_closed_ahead
2026-09-15T02:49+02:00,A13,R,18.5,4,speedlimit
2026-09-15T02:49+02:00,A20,s,35.87,1,lane_closed
2026-09-15T02:49+02:00,A13,R,18.2,3,speedlimit
2026-09-15T02:49+02:00,A16,R,10.5,3,speedlimit
2026-09-15T02:49+02:00,A20,R,28.1,1,speedlimit
2026-09-15T02:49+02:00,A16,d,10.9,2,lane_closed
2026-09-15T02:49+02:00,A20,R,30.196,3,speedlimit
2026-09-15T02:49+02:00,A16,L,12.49,2,lane_closed
2026-09-15T02:49+02:00,A16,R,13.61,2,speedlimit
2026-09-15T02:49+02:00,A15,L,58.47,1,speedlimit
2026-09-15T02:49+02:00,A20,L,36.94,1,lane_closed
2026-09-15T02:49+02:00,A4,R,2.367,4,lane_closed
2026-09-15T02:49+02:00,A16,L,12.35,1,lane_closed
2026-09-15T02:49+02:00,A16,b,11.392,1,speedlimit
2026-09-15T02:49+02:00,A16,L,10.09,2,lane_closed
2026-09-15T02:49+02:00,A15,n,95.855,3,speedlimit
2026-09-15T02:49+02:00,A13,R,17.8,2,speedlimit
2026-09-15T02:49+02:00,A20,L,36.625,5,lane_closed
2026-09-15T02:49+02:00,A20,s,29.6,2,speedlimit
2026-09-15T02:49+02:00,A16,L,14.17,2,lane_closed
2026-09-15T02:49+02:00,A15,L,65.25,2,speedlimit
2026-09-15T02:49+02:00,A16,L,13.19,2,lane_closed
2026-09-15T02:49+02:00,A15,L,65.685,3,speedlimit
2026-09-15T02:49+02:00,A16,R,14.03,2,speedlimit
2026-09-15T02:49+02:00,A15,y,47.43,2,speedlimit
2026-09-15T02:49+02:00,A15,x,46.135,3,speedlimit
2026-09-15T02:49+02:00,A16,R,14.03,1,lane_closed
2026-09-15T02:49+02:00,A20,R,26.93,4,speedlimit
2026-09-15T02:49+02:00,A20,R,28.57,3,speedlimit
2026-09-15T02:49+02:00,A16,R,12.77,1,lane_closed
2026-09-15T02:49+02:00,A15,L,56.8,1,speedlimit
2026-09-15T02:49+02:00,A20,L,36.625,2,speedlimit
2026-09-15T02:49+02:00,A16,R,31.74,5,lane_closed
2026-09-15T02:49+02:00,A4,L,2.447,4,lane_closed
2026-09-15T02:49+02:00,A13,L,18.8,2,speedlimit
2026-09-15T02:49+02:00,A20,R,27.235,1,speedlimit
2026-09-15T02:49+02:00,A20,L,28.41,2,speedlimit
2026-09-15T02:49+02:00,A15,n,58.5,1,lane_closed
2026-09-15T02:49+02:00,A16,R,31.25,4,speedlimit
2026-09-15T02:49+02:00,A16,R,41.96,3,speedlimit
2026-09-15T02:49+02:00,A16,L,13.89,1,lane_closed
2026-09-15T02:49+02:00,A15,L,57.78,1,speedlimit
2026-09-15T02:49+02:00,A20,R,27.79,2,speedlimit
2026-09-15T02:49+02:00,A13,R,18.5,3,speedlimit
2026-09-15T02:49+02:00,A20,R,28.57,4,speedlimit
2026-09-15T02:49+02:00,A20,R,31.26,4,speedlimit
2026-09-15T02:49+02:00,A20,L,29.826,2,speedlimit
2026-09-15T02:49+02:00,A20,L,35.925,1,lane_closed
2026-09-15T02:49+02:00,A20,L,28.57,1,speedlimit
2026-09-15T02:49+02:00,A16,R,32.22,5,lane_closed
2026-09-15T02:49+02:00,A20,R,29.5,4,speedlimit
2026-09-15T02:49+02:00,A15,x,46.135,1,speedlimit
2026-09-15T02:49+02:00,A16,L,10.09,3,lane_closed
2026-09-15T02:49+02:00,A15,n,58.9,1,speedlimit
2026-09-15T02:49+02:00,A16,R,7.9,2,speedlimit
2026-09-15T02:49+02:00,A16,R,31.74,4,speedlimit
2026-09-15T02:49+02:00,A20,R,28.1,2,speedlimit
2026-09-15T02:49+02:00,A20,R,26.64,1,speedlimit
2026-09-15T02:49+02:00,A15,L,64.2,2,speedlimit
2026-09-15T02:49+02:00,A20,L,32.8,2,speedlimit
2026-09-15T02:49+02:00,A15,L,65.25,4,speedlimit
2026-09-15T02:49+02:00,A4,R,36.49,1,lane_closed
2026-09-15T02:49+02:00,A13,L,17.1,3,speedlimit
2026-09-15T02:49+02:00,A16,R,12.49,1,lane_closed
2026-09-15T02:49+02:00,A4,R,35.8,1,lane_closed
2026-09-15T02:49+02:00,A4,m,37.11,2,speedlimit
2026-09-15T02:49+02:00,A20,L,37.3,3,speedlimit
2026-09-15T02:49+02:00,A15,q,57.3,2,speedlimit
2026-09-15T02:49+02:00,A4,R,35.8,2,speedlimit
2026-09-15T02:49+02:00,A15,L,59.2,1,speedlimit
2026-09-15T02:49+02:00,A20,L,36.625,1,lane_closed
2026-09-15T02:49+02:00,A4,R,37.11,1,lane_closed
2026-09-15T02:49+02:00,A16,L,12.07,2,lane_closed
2026-09-15T02:49+02:00,A20,L,27.488,1,speedlimit
2026-09-15T02:49+02:00,A20,L,27.2,1,speedlimit
2026-09-15T02:49+02:00,A16,L,13.47,1,lane_closed
2026-09-15T02:49+02:00,A16,R,41.96,2,speedlimit
2026-09-15T02:49+02:00,A4,h,46.06,2,speedlimit
2026-09-15T02:49+02:00,A20,L,27.8,2,speedlimit
2026-09-15T02:49+02:00,A16,R,13.05,2,speedlimit
2026-09-15T02:49+02:00,A16,L,16.935,2,lane_closed
2026-09-15T02:49+02:00,A13,L,18.2,3,speedlimit
2026-09-15T02:49+02:00,A16,R,12.07,2,speedlimit
2026-09-15T02:49+02:00,A16,R,11.392,1,lane_closed
2026-09-15T02:49+02:00,A16,R,13.61,1,lane_closed
2026-09-15T02:49+02:00,A20,L,31.88,1,speedlimit
2026-09-15T02:49+02:00,A4,R,37.11,2,speedlimit
2026-09-15T02:49+02:00,A16,R,11.392,2,speedlimit
2026-09-15T02:49+02:00,A13,L,16.7,2,speedlimit
2026-09-15T02:49+02:00,A20,L,30.9,2,speedlimit
2026-09-15T02:49+02:00,A16,R,31.25,5,lane_closed_ahead
2026-09-15T02:49+02:00,A20,L,36.625,3,speedlimit
2026-09-15T02:49+02:00,A20,L,28.085,1,speedlimit
2026-09-15T02:49+02:00,A20,s,35.6,1,lane_closed
2026-09-15T02:49+02:00,A15,n,58.5,3,speedlimit
2026-09-15T02:49+02:00,A16,R,32.22,2,speedlimit
2026-09-15T02:49+02:00,A16,L,18.2,2,speedlimit
2026-09-15T02:49+02:00,A20,R,30.6,1,speedlimit
2026-09-15T02:49+02:00,A13,R,17.1,3,speedlimit
2026-09-15T02:49+02:00,A16,L,13.05,2,lane_closed
2026-09-15T02:49+02:00,A20,R,26.93,3,speedlimit
2026-09-15T02:49+02:00,A16,L,12.91,1,lane_closed
2026-09-15T02:49+02:00,A20,L,31.4,1,speedlimit
2026-09-15T02:49+02:00,A20,L,31.1,2,speedlimit
2026-09-15T02:49+02:00,A16,L,11.7,2,lane_closed
2026-09-15T02:49+02:00,A16,R,9.35,2,lane_closed
2026-09-15T02:49+02:00,A13,g,18.7,2,speedlimit
2026-09-15T02:49+02:00,A15,L,65.685,2,speedlimit
2026-09-15T02:49+02:00,A20,L,31.4,2,speedlimit
2026-09-15T02:49+02:00,A4,R,35.48,1,lane_closed_ahead
2026-09-15T02:49+02:00,A16,L,18.2,1,speedlimit
2026-09-15T02:49+02:00,A20,L,37.3,4,speedlimit
2026-09-15T02:49+02:00,A16,L,14.32,1,lane_closed
2026-09-15T02:49+02:00,A16,R,8.65,3,speedlimit
2026-09-15T02:49+02:00,A29,u,9.49,2,speedlimit
2026-09-15T02:49+02:00,A15,y,47.43,3,speedlimit
2026-09-15T02:49+02:00,A13,L,15.9,3,lane_closed
2026-09-15T02:49+02:00,A13,R,16.2,1,speedlimit
2026-09-15T02:49+02:00,A4,R,36.49,2,speedlimit
2026-09-15T02:49+02:00,A16,L,12.63,2,lane_closed
2026-09-15T02:49+02:00,A13,R,18.5,2,speedlimit
2026-09-15T02:49+02:00,A20,L,36.94,3,speedlimit
2026-09-15T02:49+02:00,A20,L,30.196,1,speedlimit
2026-09-15T02:49+02:00,A15,L,58.47,2,speedlimit
2026-09-15T02:49+02:00,A16,L,13.19,1,lane_closed
2026-09-15T02:49+02:00,A16,d,10.6,2,lane_closed
2026-09-15T02:49+02:00,A20,R,27.79,1,speedlimit
2026-09-15T02:49+02:00,A16,R,11.13,2,speedlimit
2026-09-15T02:49+02:00,A16,R,14.46,2,speedlimit
2026-09-15T02:49+02:00,A15,L,57.78,3,lane_closed
2026-09-15T02:49+02:00,A20,L,29.826,1,speedlimit
2026-09-15T02:49+02:00,A16,R,7.15,1,speedlimit
2026-09-15T02:49+02:00,A16,L,12.91,2,lane_closed
2026-09-15T02:49+02:00,A16,R,12.91,1,lane_closed
2026-09-15T02:49+02:00,A20,u,36.23,2,lane_closed
2026-09-15T02:49+02:00,A20,R,28.41,2,speedlimit
2026-09-15T02:49+02:00,A4,R,37.9,3,speedlimit
2026-09-15T02:49+02:00,A16,L,17.299,1,lane_closed
2026-09-15T02:49+02:00,A4,R,38.49,4,speedlimit
2026-09-15T02:49+02:00,A16,L,14.17,1,lane_closed
2026-09-15T02:49+02:00,A16,R,12.91,2,speedlimit
2026-09-15T02:49+02:00,A20,R,29.1,1,speedlimit
2026-09-15T02:49+02:00,A13,R,17.8,1,speedlimit
2026-09-15T02:49+02:00,A20,R,28.41,1,speedlimit
2026-09-15T02:49+02:00,A20,R,31.9,2,speedlimit
2026-09-15T02:49+02:00,A16,L,10.09,4,lane_closed
2026-09-15T02:49+02:00,A20,L,31.1,3,speedlimit
2026-09-15T02:49+02:00,A16,R,13.05,1,lane_closed
2026-09-15T02:49+02:00,A16,L,15.73,2,lane_closed
2026-09-15T02:49+02:00,A16,R,7.9,3,speedlimit
2026-09-15T02:49+02:00,A15,q,57.3,1,lane_closed
2026-09-15T02:49+02:00,A20,R,27.488,2,speedlimit
2026-09-15T02:49+02:00,A20,t,28.895,1,speedlimit
2026-09-15T02:49+02:00,A20,L,32.8,1,speedlimit
2026-09-15T02:49+02:00,A16,L,16.48,3,speedlimit
2026-09-15T02:49+02:00,A16,L,17.748,3,speedlimit
2026-09-15T02:49+02:00,A20,R,28.8,2,speedlimit
2026-09-15T02:49+02:00,A15,L,56.8,2,speedlimit
2026-09-15T02:49+02:00,A16,R,14.768,2,speedlimit
2026-09-15T02:49+02:00,A16,R,13.75,1,lane_closed
2026-09-15T02:49+02:00,A16,R,14.17,2,speedlimit
2026-09-15T02:49+02:00,A20,L,31.1,1,speedlimit
2026-09-15T02:49+02:00,A13,L,16.19,3,lane_closed
2026-09-15T02:49+02:00,A15,L,59.2,2,speedlimit
2026-09-15T02:49+02:00,A13,L,15.035,5,lane_closed
2026-09-15T02:49+02:00,A16,L,16.48,2,lane_closed
2026-09-15T02:49+02:00,A20,L,27.8,1,speedlimit
2026-09-15T02:49+02:00,A16,R,13.47,1,lane_closed
2026-09-15T02:49+02:00,A16,L,14.32,2,lane_closed
2026-09-15T02:49+02:00,A15,L,57.3,1,speedlimit
2026-09-15T02:49+02:00,A20,R,29.1,2,speedlimit
2026-09-15T02:49+02:00,A16,L,13.61,2,lane_closed
2026-09-15T02:49+02:00,A13,g,18.7,1,speedlimit
2026-09-15T02:49+02:00,A16,L,13.33,1,lane_closed
2026-09-15T02:49+02:00,A20,u,36.23,1,speedlimit
2026-09-15T02:49+02:00,A20,R,28.57,2,speedlimit
2026-09-15T02:49+02:00,A16,L,9.75,1,lane_closed
2026-09-15T02:49+02:00,A20,R,26.64,2,speedlimit
2026-09-15T02:49+02:00,A15,L,64.2,3,speedlimit
2026-09-15T02:49+02:00,A20,L,29.1,1,speedlimit
2026-09-15T02:49+02:00,A4,R,38.49,3,speedlimit
2026-09-15T02:49+02:00,A13,L,18.2,1,speedlimit
2026-09-15T02:49+02:00,A15,L,59.2,3,lane_closed_ahead
2026-09-15T02:49+02:00,A15,L,59.95,3,speedlimit
2026-09-15T02:49+02:00,A15,L,64.67,2,speedlimit
2026-09-15T02:49+02:00,A13,L,12.7,4,lane_closed
2026-09-15T02:49+02:00,A20,L,31.88,2,speedlimit
2026-09-15T02:49+02:00,A16,R,14.17,1,lane_closed
2026-09-15T02:49+02:00,A16,y,17.748,2,speedlimit
2026-09-15T02:49+02:00,A20,L,28.085,2,speedlimit
2026-09-15T02:49+02:00,A16,L,15.16,2,lane_closed
2026-09-15T02:49+02:00,A15,x,46.135,2,speedlimit
2026-09-15T02:49+02:00,A20,R,30.6,3,speedlimit
2026-09-15T02:49+02:00,A20,L,35.52,1,lane_closed
2026-09-15T02:49+02:00,A16,R,8.65,2,lane_closed_ahead
2026-09-15T02:49+02:00,A16,R,9.35,1,lane_closed
2026-09-15T02:49+02:00,A16,R,11.7,1,lane_closed
2026-09-15T02:49+02:00,A20,R,29.8,2,speedlimit
2026-09-15T02:49+02:00,A16,y,17.748,1,speedlimit
2026-09-15T02:49+02:00,A15,L,64.2,1,lane_closed
2026-09-15T02:49+02:00,A20,R,27.235,2,speedlimit
2026-09-15T02:49+02:00,A20,L,37.3,1,lane_closed
2026-09-15T02:49+02:00,A13,R,18.2,1,speedlimit
2026-09-15T02:49+02:00,A16,R,13.19,2,speedlimit
2026-09-15T02:49+02:00,A16,R,31.25,2,speedlimit
2026-09-15T02:49+02:00,A16,L,10.09,1,lane_closed
2026-09-15T02:49+02:00,A15,L,65.25,1,lane_closed_ahead
2026-09-15T02:49+02:00,A15,e,95.55,1,speedlimit
2026-09-15T02:49+02:00,A13,e,19.1,1,speedlimit
2026-09-15T02:49+02:00,A16,L,14.46,1,lane_closed
2026-09-15T02:49+02:00,A13,L,17.8,3,speedlimit
2026-09-15T02:49+02:00,A16,R,31.74,1,speedlimit
2026-09-15T02:49+02:00,A15,L,56.8,4,lane_closed
2026-09-15T02:49+02:00,A16,R,11.866,2,speedlimit
2026-09-15T02:49+02:00,A16,L,12.35,2,lane_closed
2026-09-15T02:49+02:00,A20,R,31.26,1,speedlimit
2026-09-15T02:49+02:00,A16,L,11.7,3,lane_closed
2026-09-15T02:49+02:00,A16,L,14.03,1,lane_closed
2026-09-15T02:49+02:00,A16,L,16.48,4,speedlimit
2026-09-15T02:49+02:00,A15,L,56.085,2,speedlimit
2026-09-15T02:49+02:00,A16,L,16.935,3,speedlimit
2026-09-15T02:49+02:00,A20,L,36.625,4,speedlimit
2026-09-15T02:49+02:00,A16,R,12.21,2,speedlimit
2026-09-15T02:49+02:00,A15,y,47.092,1,speedlimit
2026-09-15T02:49+02:00,A20,L,29.826,3,speedlimit
2026-09-15T02:49+02:00,A4,h,45.58,3,lane_closed
2026-09-15T02:49+02:00,A20,L,29.5,1,speedlimit
2026-09-15T02:49+02:00,A20,R,28.8,3,speedlimit
2026-09-15T02:49+02:00,A20,R,29.5,1,speedlimit
2026-09-15T02:49+02:00,A16,L,10.6,1,lane_closed
2026-09-15T02:49+02:00,A15,L,57.3,4,lane_closed
2026-09-15T02:49+02:00,A13,L,11.25,4,lane_closed
2026-09-15T02:49+02:00,A20,L,30.9,1,speedlimit
2026-09-15T02:49+02:00,A16,R,8.65,1,lane_closed
2026-09-15T02:49+02:00,A15,y,56.085,2,lane_closed
2026-09-15T02:49+02:00,A13,R,18.2,4,speedlimit
2026-09-15T02:49+02:00,A16,R,32.22,4,speedlimit
2026-09-15T02:49+02:00,A16,L,17.299,5,speedlimit
2026-09-15T02:49+02:00,A4,R,37.9,4,speedlimit
2026-09-15T02:49+02:00,A16,R,9.95,2,lane_closed
2026-09-15T02:49+02:00,A4,R,34.8,2,speedlimit
2026-09-15T02:49+02:00,A15,r,45.853,2,speedlimit
2026-09-15T02:49+02:00,A16,L,12.07,1,lane_closed
2026-09-15T02:49+02:00,A13,R,18.7,1,speedlimit
2026-09-15T02:49+02:00,A15,L,64.67,5,speedlimit
2026-09-15T02:49+02:00,A15,n,95.855,1,speedlimit
2026-09-15T02:49+02:00,A20,c,27.488,1,speedlimit
2026-09-15T02:49+02:00,A20,R,31.9,3,speedlimit
2026-09-15T02:49+02:00,A16,d,10.6,1,lane_closed
2026-09-15T02:49+02:00,A13,R,16.655,3,speedlimit
2026-09-15T02:49+02:00,A20,L,29.1,2,speedlimit
2026-09-15T02:49+02:00,A15,L,63.56,1,lane_closed
2026-09-15T02:49+02:00,A20,R,29.8,3,speedlimit
2026-09-15T02:49+02:00,A13,L,18.2,2,speedlimit
2026-09-15T02:49+02:00,A20,R,26.4,3,speedlimit
2026-09-15T02:49+02:00,A16,L,12.21,1,lane_closed
2026-09-15T02:49+02:00,A16,L,13.33,2,lane_closed
2026-09-15T02:49+02:00,A20,u,35.71,2,lane_closed
2026-09-15T02:49+02:00,A16,L,12.21,2,lane_closed
2026-09-15T02:49+02:00,A20,R,26.93,1,speedlimit
2026-09-15T02:49+02:00,A4,R,34.8,1,speedlimit
2026-09-15T02:49+02:00,A15,L,56.085,1,speedlimit
2026-09-15T02:49+02:00,A20,R,26.4,2,speedlimit
2026-09-15T02:49+02:00,A15,L,59.95,1,speedlimit
2026-09-15T02:49+02:00,A15,L,63.56,3,speedlimit
2026-09-15T02:49+02:00,A20,L,27.488,2,speedlimit
2026-09-15T02:49+02:00,A20,L,30.196,3,speedlimit
2026-09-15T02:49+02:00,A4,h,46.06,1,speedlimit
2026-09-15T02:49+02:00,A20,L,28.41,1,speedlimit
2026-09-15T02:49+02:00,A13,L,13.18,4,lane_closed
2026-09-15T02:49+02:00,A16,R,12.77,2,speedlimit
2026-09-15T02:49+02:00,A16,R,12.21,1,lane_closed
2026-09-15T02:49+02:00,A16,R,41.96,1,speedlimit
2026-09-15T02:49+02:00,A13,L,17.8,2,speedlimit
2026-09-15T02:49+02:00,A16,R,9.95,4,speedlimit
2026-09-15T02:49+02:00,A15,x,45.853,1,speedlimit
2026-09-15T02:49+02:00,A16,R,9.35,3,speedlimit
2026-09-15T02:49+02:00,A20,R,28.57,1,speedlimit
2026-09-15T02:49+02:00,A16,R,12.63,1,lane_closed
2026-09-15T02:49+02:00,A29,u,10.13,2,speedlimit
2026-09-15T02:49+02:00,A15,y,56.085,1,lane_closed
2026-09-15T02:49+02:00,A20,R,30.196,4,speedlimit
2026-09-15T02:49+02:00,A16,R,12.63,2,speedlimit
2026-09-15T02:49+02:00,A16,L,15.16,1,lane_closed
2026-09-15T02:49+02:00,A16,L,11.2,2,lane_closed
2026-09-15T02:49+02:00,A16,R,15.16,1,lane_closed
2026-09-15T02:49+02:00,A20,t,29.6,2,speedlimit
2026-09-15T02:49+02:00,A16,R,12.49,2,speedlimit
2026-09-15T02:49+02:00,A16,L,17.748,2,speedlimit
2026-09-15T02:49+02:00,A20,L,38.3,1,lane_closed_ahead
2026-09-15T02:49+02:00,A16,L,16.48,5,speedlimit
2026-09-15T02:49+02:00,A15,L,57.3,2,speedlimit
2026-09-15T02:49+02:00,A15,L,64.67,4,speedlimit
2026-09-15T02:49+02:00,A16,L,11.7,1,lane_closed
2026-09-15T02:49+02:00,A15,L,65.685,1,speedlimit
2026-09-15T02:49+02:00,A16,d,10.9,1,lane_closed
2026-09-15T02:49+02:00,A15,L,64.67,1,lane_closed
2026-09-15T02:49+02:00,A15,r,45.853,1,speedlimit
2026-09-15T02:49+02:00,A16,L,12.77,2,lane_closed
2026-09-15T02:49+02:00,A16,R,31.74,3,speedlimit
2026-09-15T02:49+02:00,A16,R,13.75,2,speedlimit
2026-09-15T02:49+02:00,A4,R,38.49,2,speedlimit
2026-09-15T02:49+02:00,A20,R,26.93,2,speedlimit
2026-09-15T02:49+02:00,A16,R,42.24,1,speedlimit
2026-09-15T02:49+02:00,A20,L,30.9,3,speedlimit
2026-09-15T02:49+02:00,A13,L,18.8,3,speedlimit
2026-09-15T02:49+02:00,A20,L,37.8,1,lane_closed
2026-09-15T02:49+02:00,A20,R,28.8,1,speedlimit
2026-09-15T02:49+02:00,A16,R,13.19,1,lane_closed
2026-09-15T02:49+02:00,A16,R,15.73,1,lane_closed
2026-09-15T02:49+02:00,A16,b,32.5,1,lane_closed
2026-09-15T02:49+02:00,A16,L,16.48,1,lane_closed
2026-09-15T02:49+02:00,A16,R,9.95,3,speedlimit
2026-09-15T02:49+02:00,A13,L,18.8,1,speedlimit
2026-09-15T02:49+02:00,A4,h,46.4,2,speedlimit
2026-09-15T02:49+02:00,A16,L,11.2,1,lane_closed
2026-09-15T02:49+02:00,A15,q,56.8,1,lane_closed
2026-09-15T02:49+02:00,A13,R,16.2,2,speedlimit
2026-09-15T02:49+02:00,A16,L,15.73,1,lane_closed
2026-09-15T02:49+02:00,A16,L,14.768,1,lane_closed
2026-09-15T02:49+02:00,A16,L,12.77,1,lane_closed
2026-09-15T02:49+02:00,A20,L,31.4,3,speedlimit
2026-09-15T02:49+02:00,A16,R,31.25,3,speedlimit
2026-09-15T02:49+02:00,A16,R,10.5,1,lane_closed
2026-09-15T02:49+02:00,A15,L,57.3,3,lane_closed
2026-09-15T02:49+02:00,A16,L,14.768,3,lane_closed
2026-09-15T02:49+02:00,A20,L,30.196,4,speedlimit
2026-09-15T02:49+02:00,A20,L,37.3,5,speedlimit
2026-09-15T02:49+02:00,A13,R,18.2,2,speedlimit
2026-09-15T02:49+02:00,A16,L,13.89,2,lane_closed
2026-09-15T02:49+02:00,A13,L,17.8,1,speedlimit
2026-09-15T02:49+02:00,A16,L,13.75,2,lane_closed
2026-09-15T02:49+02:00,A16,R,10.5,2,lane_closed
2026-09-15T02:49+02:00,A20,R,29.8,1,speedlimit
2026-09-15T02:49+02:00,A20,R,31.26,2,speedlimit
2026-09-15T02:49+02:00,A16,R,13.47,2,speedlimit
2026-09-15T02:49+02:00,A16,L,14.768,2,lane_closed
2026-09-15T02:49+02:00,A20,R,31.26,3,speedlimit
2026-09-15T02:49+02:00,A20,R,26.64,3,speedlimit
2026-09-15T02:49+02:00,A16,L,10.6,2,lane_closed
2026-09-15T02:49+02:00,A20,R,26.64,4,speedlimit
2026-09-15T02:49+02:00,A15,y,47.43,1,speedlimit
2026-09-15T02:49+02:00,A15,n,58.5,2,lane_closed_ahead
2026-09-15T02:49+02:00,A20,R,26.4,1,speedlimit
2026-09-15T02:49+02:00,A13,R,17.1,1,speedlimit
2026-09-15T02:49+02:00,A16,R,7.15,2,speedlimit
2026-09-15T02:49+02:00,A16,L,17.299,2,lane_closed_ahead
2026-09-15T02:49+02:00,A20,R,29.5,3,speedlimit
2026-09-15T02:49+02:00,A16,R,14.46,1,lane_closed
2026-09-15T02:49+02:00,A13,L,13.7,4,lane_closed
2026-09-15T02:49+02:00,A4,R,37.9,1,lane_closed
2026-09-15T02:49+02:00,A15,L,63.56,2,speedlimit
2026-09-15T02:49+02:00,A16,R,15.16,2,speedlimit
2026-09-15T02:49+02:00,A16,R,13.89,1,lane_closed
2026-09-15T02:49+02:00,A13,L,14.2,4,lane_closed
2026-09-15T02:49+02:00,A4,h,46.4,1,speedlimit
2026-09-15T02:49+02:00,A16,R,31.74,2,speedlimit
2026-09-15T02:49+02:00,A20,t,29.6,1,speedlimit
2026-09-15T02:49+02:00,A16,L,9.75,2,lane_closed
2026-09-15T02:49+02:00,A15,L,65.685,4,speedlimit
2026-09-15T02:49+02:00,A20,R,29.8,4,speedlimit
